Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-cs-art-regimen-change-type.json	639	3	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	11	100	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-episode-of-care.json	3021	409	0	0	0	0	0	3231	0	3176	0	0	1	0	0	0	0	1	0	0	385	1786	0	0	0	8	0	1
fsh-generated/resources/ValueSet-vs-reason-sample-cancelled-or-rejected.json	1330	6	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	15	205	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-hiv-patient.json	6097	1391	0	0	0	0	0	6913	0	7054	0	0	0	0	0	0	0	2	0	0	944	2899	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-hiv-care-next-visit.json	1490	173	0	0	0	0	0	454	0	449	0	0	0	0	0	0	0	0	0	0	65	176	0	0	0	2	0	0
fsh-generated/resources/Bundle-LabCancellation.json	2077	7	0	0	0	0	4	0	0	16	0	0	0	0	0	0	0	0	0	0	21	19	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-hiv-test-done.json	588	3	0	0	0	0	0	0	1	103	0	0	0	0	0	0	0	0	0	0	11	146	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-key-population-status.json	1894	245	1	0	0	0	0	1045	0	1023	0	0	0	0	0	0	0	1	0	0	154	372	0	0	0	3	0	0
fsh-generated/resources/Bundle-LabRejection.json	2029	7	0	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	19	20	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-diagnosis.json	3661	538	0	0	0	0	0	3767	0	3566	0	0	0	0	0	0	0	1	0	0	564	1430	0	0	0	11	0	1
fsh-generated/resources/ValueSet-vs-condition.json	541	4	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	10	121	0	0	0	0	0	0
fsh-generated/resources/Task-HIVLabOrderCancellationTaskExample.json	1422	8	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	16	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-arvtreatment-activity-type.json	600	3	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	10	129	0	0	0	1	0	0
fsh-generated/resources/DiagnosticReport-HIVLabResultsDiagnosticReportExample.json	937	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-artregimen-lines.json	766	3	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	11	138	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-reason-for-assessment.json	1367	6	1	0	0	0	0	0	1	106	0	0	0	0	0	0	0	0	0	0	16	151	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-HIV-lab-order.json	5173	798	0	0	0	0	0	4576	0	4524	0	0	0	0	0	0	0	1	0	0	591	2623	0	0	0	13	0	0
fsh-generated/resources/Organization-HIVOrganizationExample.json	966	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	20	0	0	0	0	0	0
fsh-generated/resources/Encounter-TransferringFacilityEncounterExample.json	435	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	17	0	0	0	0	0	1
fsh-generated/resources/EpisodeOfCare-HIVEpisodeOfCareExample.json	990	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	25	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-target-facility-encounter.json	1538	178	0	0	0	0	0	4061	0	4116	0	0	1	0	0	0	0	1	0	0	490	1476	0	0	0	9	0	0
fsh-generated/resources/Bundle-LabOrder.json	7905	24	0	0	0	0	27	0	1	42	0	0	0	0	0	0	0	0	0	0	63	56	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-organization.json	3563	621	1	0	0	0	0	3690	0	3744	0	0	0	0	0	0	0	1	0	0	529	1366	0	0	0	10	0	1
fsh-generated/resources/ValueSet-vs-vl-result-code.json	600	4	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	11	127	0	0	0	0	0	0
fsh-generated/resources/Patient-HIVPatientExample.json	2398	16	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	21	20	0	0	0	0	0	0
fsh-generated/resources/Task-HIVLabOrderTaskExample.json	1140	5	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/CarePlan-ARVTreatmentContactedExample.json	1226	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	0	0
fsh-generated/resources/Encounter-TargetFacilityEncounterExample.json	657	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-service-request-location.json	3564	559	0	0	0	0	0	3681	0	3644	0	0	0	0	0	0	0	1	0	0	509	1381	0	0	0	11	1	1
